방류기간,지역순번,지역,기관,품종순번,품종,방류구분,방류물량1,단위1,방류물량2,단위2,사업비-국비(천원),사업비-지방비-광역시비(천원),사업비-지방비-도비(천원),사업비-지방비-구비(천원),사업비-지방비-시군구(천원),사업비-지방비-기타(천원),사업비-지방비-소계(천원),사업비-민간(천원),사업비-자담(천원),사업비-총액(천원),계약단가(원),기초단가(공고단가)(원),크기(cm 이상),체중(gram),사업구분,사업명,방류장소명,위도,경도,비고,하천,시도 제출여부,FIRA 제출여부,FIRA 마감,중복여부,특성,값
2022-06-11 ~ 2022-06-11,8,강원,강원특별자치도 영월군,66,쏘가리,매입방류,10256,마리,,,,,8400,,1600,,10000,,,10000,975,975,전장 3,034~044,지자체사업/수산종자관리사업,수산종자매입방류,강원도 영월군 김삿갓면 진별리 산262-1,37.1295376,128.5329359,,,Y,Y,Y,N,방류연도,2022
2022-06-16 ~ 2022-06-16,12,경기,경기도 연천군,66,쏘가리,매입방류,39480,마리,,,,,17500,,17500,,35000,,,35000,887,1000,,~,지자체사업/수산종자관리사업,수산종자매입방류,경기도 연천군 전곡읍 전곡리 682,38.0308896,127.0758587,,,Y,Y,Y,N,방류연도,2022
2022-09-08 ~ 2022-09-08,12,경기,경기도 포천시,66,쏘가리,매입방류,37132,마리,,,,,13367,,13367,,26734,,,26734,720,820,전장 3.20,0.24~0.27,지자체사업/수산종자관리사업,수산종자매입방류,강원도 철원군 갈말읍 군탄리 1035-3,38.1490111,127.3018956,,,Y,Y,Y,N,방류연도,2022
2022-07-08 ~ 2022-07-08,12,경기,경기도 여주시,66,쏘가리,매입방류,20000,마리,,,,,10000,,10000,,20000,,,20000,950,1000,전장 3,0.233~0.266,지자체사업/수산종자관리사업,수산종자매입방류,경기도 여주시 대신면 여양로 1933,37.4047874,127.5393444,,,Y,Y,Y,N,방류연도,2022
2022-07-13 ~ 2022-07-13,12,경기,경기도 남양주시,66,쏘가리,매입방류,16667,마리,,,,,6000,,9000,,15000,,,15000,900,950,전장 3,0.23~0.26,지자체사업/수산종자관리사업,수산종자매입방류,경기도 남양주시 조안면 진중리 316-4,37.5518869,127.3130079,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,12,경기,경기도 양평군,66,쏘가리,매입방류,21979,마리,,,,,9500,,9500,,19000,,,19000,910,1000,전장 7,,지자체사업/수산종자관리사업,수산종자매입방류,경기도 양평군 옥천면 아신리 986,37.5105635,127.44619,,,Y,Y,Y,N,방류연도,2022
2022-06-22 ~ 2022-11-22,12,경기,경기도 가평군,66,쏘가리,매입방류,20000,마리,,,,,8648,,8648,,17296,,,17296,865,940,전장 3,5~7,지자체사업/수산종자관리사업,수산종자매입방류,북한강,37.8107218,127.5256517,,,Y,Y,Y,N,방류연도,2022
2022-07-21 ~ 2022-07-21,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,평택 남양호(남양대교 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-22 ~ 2022-07-22,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,연천 한탄강(한탄강 관광지 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-22 ~ 2022-07-22,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,포천 영평천(백의교 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-21 ~ 2022-07-21,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,파주 문산천(임월교 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-21 ~ 2022-07-21,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,고양 한강(행주대교 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-21 ~ 2022-07-21,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,화성 남양호(장안대교 인근),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-04 ~ 2022-07-04,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,0,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,여주시 대신면 양촌리 66-15(한강3공구양촌나루터),37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-07-04 ~ 2022-08-04,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,2000,마리,,,,,13000,,,,13000,,,13000,,0,전장 3,~,지자체사업/수산종자관리사업,토산어종 치어방류,양평군 개군면 양덕리 128-6,37,127,,,Y,Y,Y,N,방류연도,2022
2022-07-04 ~ 2022-07-04,12,경기,경기도 해양수산자원연구소,66,쏘가리,생산방류,1000,마리,,,,,13000,,,,13000,,,13000,,0,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,가평군 청평면 삼회리 203-9,37,127,,,Y,Y,Y,Y(8),방류연도,2022
2022-01-01 ~ 2022-12-31,10,경남,경상남도 하동군,66,쏘가리,매입방류,30928,마리,,,,,,,30000,,30000,,,30000,970,1000,전장 3,,지자체사업/수산종자관리사업,내수면 토속어종 자원조성사업,경상남도 하동군 청암면 중이리 1482-1 외 3개소,35.1718654,127.7809575,"쏘가리 방류시행(하동호, 삼화저수지. 우계저수지, 궁항저수지)",,Y,Y,Y,N,방류연도,2022
2022-08-24 ~ 2022-08-24,10,경남,경상남도 산청군,66,쏘가리,매입방류,41360,마리,,,,,40000,,,,40000,,,40000,1000,1000,,~,지자체사업/수산종자관리사업,수산종자매입방류,경상남도 산청군 웅석봉로285번길 137-9,35.3894955,127.8921469,,,Y,Y,Y,N,방류연도,2022
2022-07-27 ~ 2022-07-27,10,경남,경상남도 합천군,66,쏘가리,매입방류,11112,마리,,,,0,900,0,100,,1000,0,0,1000,900,1000,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,경상남도 합천군 대병면 회양관광단지길 36-1,35.5253991,128.0183477,,,Y,Y,Y,N,방류연도,2022
2022-06-29 ~ 2022-06-29,10,경남,경상남도 함양군,66,쏘가리,매입방류,20000,마리,,,,,16920,,1880,,18800,,,18800,940,1000,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,경상남도 함양군 고운로 35 함양군청,35.5211326,127.724559,,,Y,Y,Y,N,방류연도,2022
2022-07-11 ~ 2022-07-11,9,경북,경상북도 안동시,66,쏘가리,매입방류,88000,마리,,,,,65000,,5000,,70000,,,70000,931,950,,~,지자체사업/수산종자관리사업,수산종자매입방류,경상북도 안동시 용상동 1438-4,36.584722,128.773889,,,Y,Y,Y,N,방류연도,2022
2022-08-25 ~ 2022-10-25,9,경북,경상북도 의성군,66,쏘가리,매입방류,4500,마리,,,,,1080,,2520,,3600,,,3600,800,800,전장 3,0.3~0.4,기타 지자체사업,마을어장관리사업,경상북도 의성군 군청길 31 의성군청,36.3526576,128.6970053,,,Y,Y,Y,N,방류연도,2022
2022-09-02 ~ 2022-09-02,9,경북,경상북도 상주시,66,쏘가리,매입방류,23000,마리,,,,,3450,,8050,,11500,,,11500,500,1000,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,경상북도 상주시 동문동 810-2,36.4354233,128.2501701,,,Y,Y,Y,N,방류연도,2022
2022-06-22 ~ 2022-06-22,9,경북,경상북도 문경시,66,쏘가리,매입방류,16135,마리,,,,,,,11069,,11069,,,11069,686,700,전장 3,~,기타 지자체사업,[시비]경제성종자(치어)구입,경상북도 문경시 마성면 신현리 631-1,36.659089,128.1298163,,,Y,Y,Y,N,방류연도,2022
2022-07-21 ~ 2022-07-29,9,경북,경상북도 영양군,66,쏘가리,매입방류,10000,마리,,,,,5110,,2190,,7300,0,0,7300,730,780,전장 3,~,기타 지자체사업,마을어장활성화,경상북도 영양군 영양읍 감천리 853,36.6282752,129.087258,,,Y,Y,Y,N,방류연도,2022
2022-06-22 ~ 2022-06-22,9,경북,경상북도 문경시,66,쏘가리,매입방류,8965,마리,,,,,1845,,4304,,6149,,,6149,686,700,전장 3,~,지자체사업/수산종자관리사업,[도비]마을어장관리사업,경상북도 문경시 마성면 신현리 631-1,36.659089,128.1298163,,,Y,Y,Y,N,방류연도,2022
2022-07-28 ~ 2022-07-28,7,전남,전라남도 해양수산과학원,66,쏘가리,매입방류,39890,마리,,,,,42403,,,,42403,,,42403,1063,1100,전장 3,0.26~0.8,지자체사업/수산종자관리사업,수산종자매입방류,대한민국 전라남도 순천시 황전면,34.932999,127.682999,"순천시 : 섬진강 (14,017마리)       장흥군 : 조양제 (1,000마리), 모산제 (929마리)              장성군 : 장성호 (2,447마리)담양군 : 담양호 (9,352마리)         강진군 : 금강천 (2,324마리)보성군 : 보성강 (3,387마리)         무안군 : 태원간척지 (1,646마리)화순군 : 동복천 (1,129마리)         함평군 : 대동제 (1,830마리), 월천제 (1,829마리)",,Y,Y,Y,N,방류연도,2022
2022-06-24 ~ 2022-06-24,6,전북,전라북도 수산기술연구소 민물고기연구센터,66,쏘가리,생산방류,10000,마리,,,,,10000,,,,10000,,,10000,,,,,기타 지자체사업,기타 지자체사업,전라북도 김제시 금구면 월전리 22,35.7713889,127.0397222,,,Y,Y,Y,Y(3),방류연도,2022
2022-06-24 ~ 2022-06-24,6,전북,전라북도 수산기술연구소 민물고기연구센터,66,쏘가리,생산방류,10000,마리,,,,,10000,,,,0,,,10000,,,,,기타 지자체사업,기타 지자체사업,전라북도 진안군 마령면 강정리 1623,35.7435238,127.3433969,,,Y,Y,Y,Y(3),방류연도,2022
2022-06-24 ~ 2022-06-24,6,전북,전라북도 수산기술연구소 민물고기연구센터,66,쏘가리,생산방류,10000,마리,,,,,10000,,,,10000,,,10000,,,,,기타 지자체사업,기타 지자체사업,전라북도 장수군 천천면 연평리 2222,35.7932863,127.5353205,,,Y,Y,Y,Y(3),방류연도,2022
2022-01-01 ~ 2022-12-31,6,전북,전라북도 진안군,66,쏘가리,매입방류,31579,마리,,,0,0,24000,0,6000,,30000,0,0,30000,950,950,전장 3,02~021,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 진안군 정천면 망화리 442-4,35.9186315,127.5009467,방류 수역 - 정천면 갈용리 100- 주천면 신양리 733,,Y,Y,Y,N,방류연도,2022
2022-07-27 ~ 2022-07-27,6,전북,전라북도 임실군,66,쏘가리,매입방류,10000,마리,,,,,7600,,1900,,9500,,,9500,950,1000,전장 3,1~1,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 임실군 관촌면 덕천리 786,35.6726565,127.2754516,"섬진강 쏘가리 10,000미 방류",,Y,Y,Y,N,방류연도,2022
2022-06-24 ~ 2022-06-24,6,전북,전라북도 장수군,66,쏘가리,무상방류,10000,마리,,,,,,,,,0,,,0,,,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 장수군 천천면 연평리 2222,35.7980326,127.5191256,,,Y,Y,Y,N,방류연도,2022
2022-10-25 ~ 2022-10-25,6,전북,전라북도 순창군,66,쏘가리,매입방류,2967,마리,,,,,12320,,3080,,15400,,,15400,5500,5500,전장 8,~,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 순창군 적성면 운림리 887-3,35.393266,127.1969236,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,6,전북,전라북도 남원시,66,쏘가리,매입방류,25000,마리,,,,,16464,,4116,,20580,,,20580,1000,1000,전장 3,,지자체사업/수산종자관리사업,수산종자매입방류,전라북도 남원시 송동면 장국리 1101-28,35.3882822,127.3568554,,,Y,Y,Y,N,방류연도,2022
2022-06-29 ~ 2022-06-29,4,충북,충청북도 괴산군,66,쏘가리,매입방류,41118,마리,,,,,34045,,3782,,37827,,,37827,920,920,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 괴산군,36.8117117,127.7865791,,,Y,Y,Y,N,방류연도,2022
2022-06-29 ~ 2022-06-29,4,충북,충청북도 괴산군,66,쏘가리,매입방류,6667,마리,,,,,1920,,4480,,6400,,,6400,960,960,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 괴산군,36.8117117,127.7865791,,,Y,Y,Y,N,방류연도,2022
2022-07-19 ~ 2022-07-19,4,충북,충청북도 단양군,66,쏘가리,매입방류,68179,마리,,,,,,,60000,,60000,,,60000,867,975,전장 3,0.15~0.15,지자체사업/수산종자관리사업,토속어류 치어 방류,충청북도 단양군 삼봉로 644 도담삼봉,37.0002925,128.3432394,,,Y,Y,Y,N,방류연도,2022
2022-06-23 ~ 2022-06-23,4,충북,충청북도 청주시,66,쏘가리,매입방류,9333,마리,,,,,2549,,5944,,8493,,,8493,910,1000,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 청주시 상당구 문의면 미천리 61(대청호 일원),36.5164014,127.5022999,,,Y,Y,Y,N,방류연도,2022
2022-06-24 ~ 2022-06-24,4,충북,충청북도 청주시,66,쏘가리,매입방류,19800,마리,,,,,16218,,1800,,18018,,,18018,910,1000,전장 3,~,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 청주시 상당구 문의면 미천리 61(대청호 일원),36.5164014,127.5022999,,,Y,Y,Y,N,방류연도,2022
2022-08-23 ~ 2022-08-23,4,충북,충청북도 제천시,66,쏘가리,매입방류,5203,마리,,,2342,,562,,1311,,1873,,468,4683,900,900,,~,"국비사업(자율관리, 해양보호구역 등)",2022년 자율관리어업육성,충청북도 제천시 청풍면 물태리 5,37.0087413,128.1673094,,,Y,Y,Y,N,방류연도,2022
2022-07-26 ~ 2022-07-29,4,충북,충청북도 제천시,66,쏘가리,매입방류,138000,마리,,,,,105900,,11767,,117667,,,117667,853,1000,,~,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 제천시 청풍면 양평리 59-4,36.9917987,128.1230116,,,Y,Y,Y,N,방류연도,2022
2022-06-29 ~ 2022-06-29,4,충북,충청북도 충주시,66,쏘가리,매입방류,8646,마리,,,,,,,20000,,20000,,,20000,2325,2500,,~,기타 지자체사업,토속어종매입방류사업,충청북도 충주시 교현.안림동 408,36.9894347,127.9974556,,,Y,Y,Y,N,방류연도,2022
2022-07-12 ~ 2022-07-12,4,충북,충청북도 옥천군,66,쏘가리,매입방류,17391,마리,,,,,4800,,11200,,16000,,,16000,920,1000,전장 3,5~7,지자체사업/수산종자관리사업,수산종자매입방류,충청북도 옥천군 안남면 연주길 152,36.3473341,127.666037,,,Y,Y,Y,N,방류연도,2022
2022-07-07 ~ 2022-07-07,4,충북,충청북도 보은군,66,쏘가리,매입방류,36350,마리,,,,,,,29500,,29500,,,29500,878.4,1000,전장 3,0.2~0.2,지자체사업/수산종자관리사업,수산종자매입방류,대청호 및 궁저수지,35.4453762,127.5791926,대청호 및 궁저수지,,Y,Y,Y,N,방류연도,2022
2022-09-14 ~ 2022-09-14,13,수협,수협중앙회,11,쏨뱅이,매입방류,20000,마리,,,,,,,,,0,,10000,10000,500,500,,,기타 지자체사업,기타 지자체사업,제주특별자치도 제주시 애월읍 애월리,33.4687548,126.3171676,제주어류양식수협,,Y,N,Y,N,방류연도,2022
2022-01-28 ~ 2022-01-28,8,강원,강원특별자치도 삼척시 수산자원센터,,연어,생산방류,100000,마리,,,,,,,40734,,40734,,,40734,,,전장 5,~,기타 지자체사업,어린연어 방류,강원도 삼척시 성내동 173-5,37.4429859,129.1633124,,오십천,Y,Y,Y,Y(2),방류연도,2022
2022-01-28 ~ 2022-01-28,8,강원,강원특별자치도 삼척시 수산자원센터,,연어,생산방류,100000,마리,,,,,,,40734,,40734,,,40734,,,전장 5,~,기타 지자체사업,어린연어 방류,강원도 삼척시 근덕면 교가리 347-7,37.3767414,129.2298725,,마읍천,Y,Y,Y,Y(2),방류연도,2022
2022-03-14 ~ 2022-03-14,10,경남,경상남도 수산자원연구소 ,,연어,생산방류,180000,마리,,,,,,,,,0,,,0,,,전장 4,~,기타 지자체사업,민물고기연구센터 자체종자생산 방류,경상남도 밀양시 상남면 외산리 835-1,35.385,128.8113889,,밀양강,Y,Y,Y,N,방류연도,2022
2022-03-15 ~ 2022-03-15,10,경남,경상남도 수산자원연구소 ,,연어,생산방류,50000,마리,,,,,,,,,0,,,0,,,전장 4,~,기타 지자체사업,민물고기연구센터 자체종자생산 방류,경상남도 하동군 화개면 쌍계로 199-9,35.1883143,127.6234883,,화개천,Y,Y,Y,N,방류연도,2022
2022-02-24 ~ 2022-02-24,9,경북,경상북도 수산자원연구원,,연어,생산방류,900000,마리,,,,,,,,,0,,,0,0,0,전장 5.9,1.0~1.5,지자체사업/수산종자관리사업,내수면어자원조성 종자생산방류,경상북도 울진군 근남면 산포리 797-1,36.9645098,129.4016235,,왕피천,Y,Y,Y,N,방류연도,2022
2022-02-22 ~ 2022-03-04,3,울산,울산광역시 울주군,,연어,생산방류,530000,마리,,,,,,,,,0,,,0,,,전장 5,1~1,기타 지자체사업,회귀어류 종자생산 및 육성,울산광역시 울주군 범서읍 구영리 1073-1,35.5617903,129.2483925,,태화강,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,7,전남,전라남도 해양수산과학원,,연어,생산방류,450000,마리,,,,,29700,,,,29700,,,29700,,,,,지자체사업/수산종자관리사업,기타,전라남도 구례군 간전면 양천리 815-10,35.1876777,127.5471583,,섬진강(구례),Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,,,제주특별자치도 해녀문화유산과,32,오분자기,매입방류,460000,마리,,,,,390346,,,,390346,,,390346,848.84,889.1,,~,지자체사업/수산종자관리사업,수산종자매입방류,제주특별자치도 제주시 옹포남2길 10,33.4004971,126.2552731,"오분자기 13개소(제주시 8개소, 서귀포시 5개소)- 제주시: 옹포, 금성, 산지, 삼양, 한동, 협재, 한수, 동귀-서귀포시: 시흥, 위미2, 화순, 대평, 세화<붙임 첨부파일 참고>",,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,32,오분자기,생산방류,40000,마리,,,,,42000,,,,42000,,,42000,,,전장 2,,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 성산읍 시흥리 1814,33.4714163,126.886467,,,Y,Y,Y,N,방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,32,오분자기,생산방류,30000,마리,,,,,42000,,,,42000,,,42000,,,전장 2,,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 일주서로 6322,33.4619478,126.3295244,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,32,오분자기,생산방류,30000,마리,,,,,42000,,,,42000,,,42000,,,전장 2,,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 제주시 구좌읍 평대리 3344,33.5243749,126.8423829,,,Y,Y,Y,Y(4),방류연도,2022
2022-01-01 ~ 2022-12-31,11,제주,제주특별자치도 해양수산연구원,32,오분자기,생산방류,30000,마리,,,,,42000,,,,42000,,,42000,,,전장 2,,지자체사업/수산종자관리사업,자체 방류사업,제주특별자치도 서귀포시 대정읍 동일리 2829-33,33.227992,126.2409977,,,Y,Y,Y,Y(4),방류연도,2022
