시도,어종류,연도,월,어획량_마리,어획량_Kg,품종,방류량,방류구분
울산,주꾸미,2023,9,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2023,10,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2023,11,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2023,12,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,1,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,2,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,3,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,4,7.0,0.9,미방류,0.0,미방류
울산,주꾸미,2024,5,14.0,0.4,미방류,0.0,미방류
울산,주꾸미,2024,6,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,7,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,8,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,9,0.0,0.0,미방류,0.0,미방류
울산,주꾸미,2024,10,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2023,1,22.0,14.0,미방류,0.0,미방류
울산,쥐치류,2023,2,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2023,3,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2023,4,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2023,5,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2023,6,16.0,4.2,미방류,0.0,미방류
울산,쥐치류,2023,7,23.0,8.2,미방류,0.0,미방류
울산,쥐치류,2023,8,23.0,4.2,미방류,0.0,미방류
울산,쥐치류,2023,9,3.0,1.7,미방류,0.0,미방류
울산,쥐치류,2023,10,510.0,169.8,미방류,0.0,미방류
울산,쥐치류,2023,11,680.0,339.5,미방류,0.0,미방류
울산,쥐치류,2023,12,221.0,32.1,미방류,0.0,미방류
울산,쥐치류,2024,1,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,2,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,3,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,4,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,5,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,6,65.0,21.3,미방류,0.0,미방류
울산,쥐치류,2024,7,0.0,0.0,미방류,0.0,미방류
울산,쥐치류,2024,8,11.0,3.4,미방류,0.0,미방류
울산,쥐치류,2024,9,1.0,0.1,미방류,0.0,미방류
울산,쥐치류,2024,10,14.0,6.9,미방류,0.0,미방류
울산,참돔,2023,1,103.0,129.4,미방류,0.0,미방류
울산,참돔,2023,2,83.0,115.9,미방류,0.0,미방류
울산,참돔,2023,3,0.0,0.0,미방류,0.0,미방류
울산,참돔,2023,4,0.0,0.0,미방류,0.0,미방류
울산,참돔,2023,5,626.0,554.9,미방류,0.0,미방류
울산,참돔,2023,6,1372.0,986.0,미방류,0.0,미방류
울산,참돔,2023,7,600.0,882.9,미방류,0.0,미방류
울산,참돔,2023,8,243.0,237.0,미방류,0.0,미방류
울산,참돔,2023,9,691.0,362.4,미방류,0.0,미방류
울산,참돔,2023,10,516.0,376.0,미방류,0.0,미방류
울산,참돔,2023,11,262.0,347.0,미방류,0.0,미방류
울산,참돔,2023,12,248.0,191.2,미방류,0.0,미방류
울산,참돔,2024,1,26.0,30.8,미방류,0.0,미방류
울산,참돔,2024,2,17.0,33.8,미방류,0.0,미방류
울산,참돔,2024,3,85.0,88.6,미방류,0.0,미방류
울산,참돔,2024,4,249.0,269.3,미방류,0.0,미방류
울산,참돔,2024,5,741.0,554.1,미방류,0.0,미방류
울산,참돔,2024,6,1253.0,975.2,미방류,0.0,미방류
울산,참돔,2024,7,108.0,104.1,미방류,0.0,미방류
울산,참돔,2024,8,836.0,601.2,미방류,0.0,미방류
울산,참돔,2024,9,420.0,202.2,미방류,0.0,미방류
울산,참돔,2024,10,100.0,132.2,미방류,0.0,미방류
울산,해삼,2022,1,0.0,0.0,해삼,16313.0,매입방류
울산,해삼,2022,1,0.0,0.0,해삼,32626.0,매입방류
울산,해삼,2022,1,0.0,0.0,해삼,14063.0,매입방류
울산,해삼,2022,5,0.0,0.0,해삼,36551.0,매입방류
울산,해삼,2022,5,0.0,0.0,해삼,70681.0,매입방류
울산,해삼,2022,5,0.0,0.0,해삼,36034.0,매입방류
울산,해삼,2022,5,0.0,0.0,해삼,18793.0,매입방류
울산,해삼,2022,6,0.0,0.0,해삼,31010.0,매입방류
울산,해삼,2022,6,0.0,0.0,해삼,52445.0,매입방류
울산,해삼,2023,1,0.0,0.0,해삼,17579.0,매입방류
울산,해삼,2023,1,0.0,0.0,해삼,32116.0,매입방류
울산,해삼,2023,1,0.0,0.0,해삼,17618.0,매입방류
인천,감성돔,2023,1,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,2,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,3,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,4,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,5,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,6,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,7,5.0,5.9,미방류,0.0,미방류
인천,감성돔,2023,8,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,9,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,10,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,11,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2023,12,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,1,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,2,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,3,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,4,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,5,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,6,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,7,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,8,0.0,0.0,미방류,0.0,미방류
인천,감성돔,2024,9,9.0,5.6,미방류,0.0,미방류
인천,감성돔,2024,10,5.0,2.1,미방류,0.0,미방류
인천,갑오징어류,2022,7,0.0,0.0,갑오징어,48000.0,생산방류
인천,갑오징어류,2022,7,0.0,0.0,갑오징어,123000.0,생산방류
인천,갑오징어류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,6,183.0,53.8,갑오징어,89000.0,생산방류
인천,갑오징어류,2023,7,946.0,385.1,갑오징어,106000.0,생산방류
인천,갑오징어류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2023,9,134467.0,28015.0,미방류,0.0,미방류
인천,갑오징어류,2023,10,412778.0,100585.9,미방류,0.0,미방류
인천,갑오징어류,2023,11,61764.0,15532.1,미방류,0.0,미방류
인천,갑오징어류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,6,1707.0,765.2,미방류,0.0,미방류
인천,갑오징어류,2024,7,250.0,43.5,미방류,0.0,미방류
인천,갑오징어류,2024,8,0.0,0.0,미방류,0.0,미방류
인천,갑오징어류,2024,9,329738.0,52470.1,미방류,0.0,미방류
인천,갑오징어류,2024,10,682106.0,134672.8,미방류,0.0,미방류
인천,기타,2022,4,0.0,0.0,전복,506968.0,매입방류
인천,기타,2022,4,0.0,0.0,전복,511349.0,매입방류
인천,기타,2023,1,0.0,0.0,전복,348433.0,매입방류
인천,기타갑각류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,6,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,7,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,9,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,11,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,6,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,7,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,8,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,9,0.0,0.0,미방류,0.0,미방류
인천,기타갑각류,2024,10,3319.0,1209.9,미방류,0.0,미방류
인천,기타돔류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,6,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,7,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,9,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,11,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,6,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,7,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,8,6.0,4.4,미방류,0.0,미방류
인천,기타돔류,2024,9,0.0,0.0,미방류,0.0,미방류
인천,기타돔류,2024,10,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2023,3,166.0,16.6,미방류,0.0,미방류
인천,기타볼락류,2023,4,791.0,79.1,미방류,0.0,미방류
인천,기타볼락류,2023,5,1005.0,100.5,미방류,0.0,미방류
인천,기타볼락류,2023,6,479.0,33.6,미방류,0.0,미방류
인천,기타볼락류,2023,7,245.0,18.2,미방류,0.0,미방류
인천,기타볼락류,2023,8,1250.0,91.0,미방류,0.0,미방류
인천,기타볼락류,2023,9,148.0,17.9,미방류,0.0,미방류
인천,기타볼락류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2023,11,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2024,3,121.0,16.9,미방류,0.0,미방류
인천,기타볼락류,2024,4,71.0,17.8,미방류,0.0,미방류
인천,기타볼락류,2024,5,422.0,133.0,미방류,0.0,미방류
인천,기타볼락류,2024,6,499.0,112.4,미방류,0.0,미방류
인천,기타볼락류,2024,7,67.0,20.6,미방류,0.0,미방류
인천,기타볼락류,2024,8,223.0,112.8,미방류,0.0,미방류
인천,기타볼락류,2024,9,0.0,0.0,미방류,0.0,미방류
인천,기타볼락류,2024,10,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,6,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,7,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,9,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,11,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,6,5.0,2.7,미방류,0.0,미방류
인천,기타어류,2024,7,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,8,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,9,0.0,0.0,미방류,0.0,미방류
인천,기타어류,2024,10,0.0,0.0,미방류,0.0,미방류
인천,꽃게,2022,6,0.0,0.0,꽃게,950909.0,생산방류
인천,꽃게,2022,7,0.0,0.0,꽃게,480221.0,매입방류
인천,꽃게,2022,7,0.0,0.0,꽃게,871373.0,매입방류
인천,꽃게,2022,9,0.0,0.0,꽃게,530937.0,매입방류
인천,꽃게,2022,9,0.0,0.0,꽃게,1151400.0,생산방류
인천,꽃게,2023,1,0.0,0.0,꽃게,467910.0,매입방류
인천,꽃게,2023,1,0.0,0.0,꽃게,1108400.0,매입방류
인천,꽃게,2023,1,0.0,0.0,꽃게,655072.0,매입방류
인천,꽃게,2023,8,0.0,0.0,꽃게,1092084.0,매입방류
인천,낙지류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,6,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,7,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,9,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2023,11,220.0,40.6,미방류,0.0,미방류
인천,낙지류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,3,8.0,1.2,미방류,0.0,미방류
인천,낙지류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,6,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,7,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,8,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,9,0.0,0.0,미방류,0.0,미방류
인천,낙지류,2024,10,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2022,7,0.0,0.0,넙치,469637.0,매입방류
인천,넙치류(광어),2023,1,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2023,2,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2023,3,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2023,4,1548.0,5527.9,미방류,0.0,미방류
인천,넙치류(광어),2023,5,11640.0,39836.2,미방류,0.0,미방류
인천,넙치류(광어),2023,6,2771.0,4586.6,미방류,0.0,미방류
인천,넙치류(광어),2023,7,1902.0,3015.6,넙치,842556.0,매입방류
인천,넙치류(광어),2023,7,1902.0,3015.6,넙치,503847.0,매입방류
인천,넙치류(광어),2023,8,3187.0,5166.4,미방류,0.0,미방류
인천,넙치류(광어),2023,9,232.0,250.7,미방류,0.0,미방류
인천,넙치류(광어),2023,10,501.0,516.3,미방류,0.0,미방류
인천,넙치류(광어),2023,11,4516.0,4276.8,미방류,0.0,미방류
인천,넙치류(광어),2023,12,627.0,615.4,미방류,0.0,미방류
인천,넙치류(광어),2024,1,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2024,2,0.0,0.0,미방류,0.0,미방류
인천,넙치류(광어),2024,3,177.0,217.4,미방류,0.0,미방류
인천,넙치류(광어),2024,4,4669.0,8401.2,미방류,0.0,미방류
인천,넙치류(광어),2024,5,24496.0,50326.3,미방류,0.0,미방류
인천,넙치류(광어),2024,6,6575.0,10496.3,미방류,0.0,미방류
인천,넙치류(광어),2024,7,3779.0,4168.9,미방류,0.0,미방류
인천,넙치류(광어),2024,8,5365.0,5596.4,미방류,0.0,미방류
인천,넙치류(광어),2024,9,1214.0,2381.3,미방류,0.0,미방류
인천,넙치류(광어),2024,10,1405.0,1877.7,미방류,0.0,미방류
인천,농어류,2022,4,0.0,0.0,점농어,248466.0,매입방류
인천,농어류,2022,5,0.0,0.0,점농어,352179.0,매입방류
인천,농어류,2023,1,0.0,0.0,점농어,314078.0,매입방류
인천,농어류,2023,1,0.0,0.0,점농어,100000.0,생산방류
인천,농어류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,농어류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,농어류,2023,4,48.0,48.0,미방류,0.0,미방류
인천,농어류,2023,5,540.0,1489.0,미방류,0.0,미방류
인천,농어류,2023,6,4079.0,5365.0,점농어,451996.0,매입방류
인천,농어류,2023,7,3642.0,4895.9,미방류,0.0,미방류
인천,농어류,2023,8,3249.0,5877.5,미방류,0.0,미방류
인천,농어류,2023,9,670.0,1026.4,미방류,0.0,미방류
인천,농어류,2023,10,262.0,455.1,미방류,0.0,미방류
인천,농어류,2023,11,961.0,937.6,미방류,0.0,미방류
인천,농어류,2023,12,3.0,3.0,미방류,0.0,미방류
인천,농어류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,농어류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,농어류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,농어류,2024,4,4.0,10.9,미방류,0.0,미방류
인천,농어류,2024,5,371.0,978.4,미방류,0.0,미방류
인천,농어류,2024,6,3082.0,7794.9,미방류,0.0,미방류
인천,농어류,2024,7,2341.0,5980.8,미방류,0.0,미방류
인천,농어류,2024,8,2873.0,5889.4,미방류,0.0,미방류
인천,농어류,2024,9,802.0,1355.0,미방류,0.0,미방류
인천,농어류,2024,10,264.0,430.5,미방류,0.0,미방류
인천,대구,2023,1,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,2,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,3,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,4,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,5,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,6,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,7,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,8,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,9,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,10,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,11,0.0,0.0,미방류,0.0,미방류
인천,대구,2023,12,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,1,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,2,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,3,8.0,16.9,미방류,0.0,미방류
인천,대구,2024,4,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,5,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,6,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,7,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,8,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,9,0.0,0.0,미방류,0.0,미방류
인천,대구,2024,10,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,1,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,2,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,3,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,4,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,5,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,6,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,7,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,8,33.0,249.6,미방류,0.0,미방류
인천,민어,2023,9,6.0,18.8,미방류,0.0,미방류
인천,민어,2023,10,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,11,0.0,0.0,미방류,0.0,미방류
인천,민어,2023,12,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,1,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,2,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,3,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,4,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,5,0.0,0.0,미방류,0.0,미방류
인천,민어,2024,6,8.0,30.2,미방류,0.0,미방류
인천,민어,2024,7,17.0,142.0,미방류,0.0,미방류
인천,민어,2024,8,9.0,22.7,미방류,0.0,미방류
인천,민어,2024,9,2.0,8.9,미방류,0.0,미방류
인천,민어,2024,10,13.0,13.5,미방류,0.0,미방류
인천,복어류,2023,1,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,2,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,3,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,4,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,5,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,6,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,7,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,8,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,9,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,10,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,11,0.0,0.0,미방류,0.0,미방류
인천,복어류,2023,12,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,1,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,2,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,3,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,4,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,5,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,6,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,7,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,8,0.0,0.0,미방류,0.0,미방류
인천,복어류,2024,9,6353.0,317.6,미방류,0.0,미방류
인천,복어류,2024,10,0.0,0.0,미방류,0.0,미방류
인천,조피볼락(우럭),2022,7,0.0,0.0,조피볼락,1411032.0,매입방류
인천,조피볼락(우럭),2022,7,0.0,0.0,조피볼락,485096.0,매입방류
인천,조피볼락(우럭),2022,7,0.0,0.0,조피볼락,551410.0,매입방류
인천,조피볼락(우럭),2022,7,0.0,0.0,조피볼락,1155285.0,매입방류
인천,조피볼락(우럭),2022,8,0.0,0.0,조피볼락,474185.0,매입방류
인천,조피볼락(우럭),2023,1,43.0,37.9,조피볼락,653641.0,매입방류
인천,조피볼락(우럭),2023,1,43.0,37.9,조피볼락,570206.0,매입방류
인천,조피볼락(우럭),2023,1,43.0,37.9,조피볼락,560613.0,매입방류
인천,조피볼락(우럭),2023,1,43.0,37.9,조피볼락,884616.0,매입방류
인천,조피볼락(우럭),2023,1,43.0,37.9,조피볼락,764521.0,매입방류
인천,조피볼락(우럭),2023,2,0.0,0.0,미방류,0.0,미방류
인천,조피볼락(우럭),2023,3,2406.0,1808.5,미방류,0.0,미방류
인천,조피볼락(우럭),2023,4,15759.0,15360.9,미방류,0.0,미방류
인천,조피볼락(우럭),2023,5,16811.0,16513.7,미방류,0.0,미방류
인천,조피볼락(우럭),2023,6,17309.0,10440.9,미방류,0.0,미방류
인천,조피볼락(우럭),2023,7,7540.0,3971.2,미방류,0.0,미방류
인천,조피볼락(우럭),2023,8,8479.0,3828.8,조피볼락,728680.0,매입방류
인천,조피볼락(우럭),2023,9,4189.0,1314.7,미방류,0.0,미방류
인천,조피볼락(우럭),2023,10,7518.0,3911.8,미방류,0.0,미방류
인천,조피볼락(우럭),2023,11,7632.0,3576.0,미방류,0.0,미방류
인천,조피볼락(우럭),2023,12,1834.0,1110.8,미방류,0.0,미방류
인천,조피볼락(우럭),2024,1,7208.0,5045.8,미방류,0.0,미방류
인천,조피볼락(우럭),2024,2,0.0,0.0,미방류,0.0,미방류
인천,조피볼락(우럭),2024,3,3696.0,3531.2,미방류,0.0,미방류
인천,조피볼락(우럭),2024,4,24920.0,15253.1,미방류,0.0,미방류
인천,조피볼락(우럭),2024,5,28314.0,23018.0,미방류,0.0,미방류
인천,조피볼락(우럭),2024,6,43865.0,30564.6,미방류,0.0,미방류
인천,조피볼락(우럭),2024,7,18525.0,10803.1,미방류,0.0,미방류
인천,조피볼락(우럭),2024,8,20212.0,11898.3,미방류,0.0,미방류
인천,조피볼락(우럭),2024,9,2405.0,1053.9,미방류,0.0,미방류
인천,조피볼락(우럭),2024,10,8015.0,3854.0,미방류,0.0,미방류
인천,주꾸미,2022,6,0.0,0.0,주꾸미,104000.0,생산방류
인천,주꾸미,2022,6,0.0,0.0,주꾸미,214000.0,생산방류
인천,주꾸미,2022,6,0.0,0.0,주꾸미,204000.0,생산방류
인천,주꾸미,2023,1,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2023,2,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2023,3,1132.0,327.1,미방류,0.0,미방류
인천,주꾸미,2023,4,9854.0,1500.3,미방류,0.0,미방류
인천,주꾸미,2023,5,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2023,6,0.0,0.0,주꾸미,170000.0,생산방류
인천,주꾸미,2023,6,0.0,0.0,주꾸미,200000.0,생산방류
인천,주꾸미,2023,7,0.0,0.0,주꾸미,150000.0,생산방류
인천,주꾸미,2023,8,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2023,9,1811599.0,66494.4,미방류,0.0,미방류
인천,주꾸미,2023,10,578229.0,37303.6,미방류,0.0,미방류
인천,주꾸미,2023,11,154481.0,11757.4,미방류,0.0,미방류
인천,주꾸미,2023,12,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2024,1,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2024,2,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2024,3,918.0,65.6,미방류,0.0,미방류
인천,주꾸미,2024,4,2882.0,173.9,미방류,0.0,미방류
인천,주꾸미,2024,5,0.0,0.0,미방류,0.0,미방류
인천,주꾸미,2024,6,0.0,0.0,미방류,0.0,미방류
